,Hour,Weekend,name,Proportion Of Bikes Available,lat,long
392,7,True,Steuart at Market,0.5735785953177257,37.794139,-122.394434
393,16,True,Steuart at Market,0.5823578595317724,37.794139,-122.394434
394,15,False,Steuart at Market,0.4250289304017191,37.794139,-122.394434
395,10,True,Steuart at Market,0.5815217391304348,37.794139,-122.394434
396,6,False,Steuart at Market,0.6037172253567873,37.794139,-122.394434
397,17,True,Steuart at Market,0.5576923076923077,37.794139,-122.394434
400,22,False,San Francisco Caltrain (Townsend at 4th),0.7474889513860986,37.776617,-122.39526000000001
401,10,False,San Francisco Caltrain (Townsend at 4th),0.22833700220132078,37.776617,-122.39526000000001
402,19,True,San Francisco Caltrain (Townsend at 4th),0.6462550607287448,37.776617,-122.39526000000001
403,20,True,San Francisco Caltrain (Townsend at 4th),0.6518218623481781,37.776617,-122.39526000000001
404,23,False,San Francisco Caltrain (Townsend at 4th),0.7452792286058657,37.776617,-122.39526000000001
405,2,False,San Francisco Caltrain (Townsend at 4th),0.7615508236239457,37.776617,-122.39526000000001
406,5,True,San Francisco Caltrain (Townsend at 4th),0.6695344129554657,37.776617,-122.39526000000001
407,9,False,San Francisco Caltrain (Townsend at 4th),0.29217530518310986,37.776617,-122.39526000000001
408,15,True,San Francisco Caltrain (Townsend at 4th),0.5728155339805825,37.776617,-122.39526000000001
409,15,False,San Francisco Caltrain (Townsend at 4th),0.3476085651390835,37.776617,-122.39526000000001
410,3,True,San Francisco Caltrain (Townsend at 4th),0.6690283400809717,37.776617,-122.39526000000001
411,16,False,San Francisco Caltrain (Townsend at 4th),0.3109865919551732,37.776617,-122.39526000000001
412,7,False,San Francisco Caltrain (Townsend at 4th),0.6657292085174771,37.776617,-122.39526000000001
413,16,True,San Francisco Caltrain (Townsend at 4th),0.5743927125506074,37.776617,-122.39526000000001
414,4,True,San Francisco Caltrain (Townsend at 4th),0.6664979757085021,37.776617,-122.39526000000001
415,14,False,San Francisco Caltrain (Townsend at 4th),0.3724234540724433,37.776617,-122.39526000000001
416,19,False,San Francisco Caltrain (Townsend at 4th),0.6958617918842909,37.776617,-122.39526000000001
417,20,False,San Francisco Caltrain (Townsend at 4th),0.6422257934913618,37.776617,-122.39526000000001
418,1,False,San Francisco Caltrain (Townsend at 4th),0.7611490558457209,37.776617,-122.39526000000001
419,1,True,San Francisco Caltrain (Townsend at 4th),0.6649797570850203,37.776617,-122.39526000000001
420,22,True,San Francisco Caltrain (Townsend at 4th),0.6816801619433197,37.776617,-122.39526000000001
421,7,True,San Francisco Caltrain (Townsend at 4th),0.6599190283400809,37.776617,-122.39526000000001
422,2,True,San Francisco Caltrain (Townsend at 4th),0.6622381195707713,37.776617,-122.39526000000001
423,18,False,San Francisco Caltrain (Townsend at 4th),0.6673362796303733,37.776617,-122.39526000000001
424,8,True,San Francisco Caltrain (Townsend at 4th),0.6553643724696355,37.776617,-122.39526000000001
425,8,False,San Francisco Caltrain (Townsend at 4th),0.3806283770262157,37.776617,-122.39526000000001
426,11,False,San Francisco Caltrain (Townsend at 4th),0.24909602249899565,37.776617,-122.39526000000001
427,18,True,San Francisco Caltrain (Townsend at 4th),0.6295546558704455,37.776617,-122.39526000000001
428,11,True,San Francisco Caltrain (Townsend at 4th),0.6244939271255061,37.776617,-122.39526000000001
429,21,False,San Francisco Caltrain (Townsend at 4th),0.6988750502209724,37.776617,-122.39526000000001
430,17,True,San Francisco Caltrain (Townsend at 4th),0.5971659919028341,37.776617,-122.39526000000001
431,6,False,San Francisco Caltrain (Townsend at 4th),0.7585375652872639,37.776617,-122.39526000000001
432,12,False,San Francisco Caltrain (Townsend at 4th),0.2609565739443666,37.776617,-122.39526000000001
433,10,True,San Francisco Caltrain (Townsend at 4th),0.6346153846153845,37.776617,-122.39526000000001
434,14,True,San Francisco Caltrain (Townsend at 4th),0.5799693408277973,37.776617,-122.39526000000001
435,13,False,San Francisco Caltrain (Townsend at 4th),0.30898539123474084,37.776617,-122.39526000000001
436,9,True,San Francisco Caltrain (Townsend at 4th),0.6467611336032386,37.776617,-122.39526000000001
437,4,False,San Francisco Caltrain (Townsend at 4th),0.7627561269586178,37.776617,-122.39526000000001
438,13,True,San Francisco Caltrain (Townsend at 4th),0.5876341338783853,37.776617,-122.39526000000001
439,17,False,San Francisco Caltrain (Townsend at 4th),0.5130574527922861,37.776617,-122.39526000000001
440,6,True,San Francisco Caltrain (Townsend at 4th),0.6710526315789473,37.776617,-122.39526000000001
441,5,False,San Francisco Caltrain (Townsend at 4th),0.7643631980715142,37.776617,-122.39526000000001
442,23,True,San Francisco Caltrain (Townsend at 4th),0.6837044534412958,37.776617,-122.39526000000001
443,12,True,San Francisco Caltrain (Townsend at 4th),0.5905870445344129,37.776617,-122.39526000000001
444,0,True,San Francisco Caltrain (Townsend at 4th),0.6659919028340082,37.776617,-122.39526000000001
445,21,True,San Francisco Caltrain (Townsend at 4th),0.6847165991902835,37.776617,-122.39526000000001
446,0,False,San Francisco Caltrain (Townsend at 4th),0.7651667336279628,37.776617,-122.39526000000001
447,3,False,San Francisco Caltrain (Townsend at 4th),0.7601446364001611,37.776617,-122.39526000000001
450,22,True,Market at Sansome,0.4348290598290599,37.789625,-122.400811
451,2,True,Market at Sansome,0.4786048184106438,37.789625,-122.400811
452,9,False,Market at Sansome,0.586677932685537,37.789625,-122.400811
453,5,False,Market at Sansome,0.4226745829799265,37.789625,-122.400811
454,9,True,Market at Sansome,0.48824786324786335,37.789625,-122.400811
455,23,False,Market at Sansome,0.42691546508340394,37.789625,-122.400811
456,5,True,Market at Sansome,0.4825498575498576,37.789625,-122.400811
457,18,False,Market at Sansome,0.443596268023749,37.789625,-122.400811
458,14,True,Market at Sansome,0.4501977705861199,37.789625,-122.400811
459,16,False,Market at Sansome,0.5157020138008731,37.789625,-122.400811
460,0,True,Market at Sansome,0.47898860398860393,37.789625,-122.400811
461,18,True,Market at Sansome,0.43696581196581197,37.789625,-122.400811
462,19,True,Market at Sansome,0.4387464387464387,37.789625,-122.400811
463,21,True,Market at Sansome,0.43874643874643876,37.789625,-122.400811
464,21,False,Market at Sansome,0.4382244840260108,37.789625,-122.400811
465,10,True,Market at Sansome,0.4757834757834758,37.789625,-122.400811
466,10,False,Market at Sansome,0.589635262639065,37.789625,-122.400811
467,6,False,Market at Sansome,0.49109414758269726,37.789625,-122.400811
468,17,True,Market at Sansome,0.4259259259259258,37.789625,-122.400811
469,22,False,Market at Sansome,0.42847045518801236,37.789625,-122.400811
470,11,True,Market at Sansome,0.469017094017094,37.789625,-122.400811
471,19,False,Market at Sansome,0.47130336443313536,37.789625,-122.400811
472,17,False,Market at Sansome,0.4779474130619168,37.789625,-122.400811
473,6,True,Market at Sansome,0.482905982905983,37.789625,-122.400811
474,8,False,Market at Sansome,0.4757076468103083,37.789625,-122.400811
475,4,False,Market at Sansome,0.41645462256149274,37.789625,-122.400811
476,4,True,Market at Sansome,0.4807692307692308,37.789625,-122.400811
477,7,True,Market at Sansome,0.48254985754985746,37.789625,-122.400811
478,11,False,Market at Sansome,0.5692677410234667,37.789625,-122.400811
479,7,False,Market at Sansome,0.49830364715860914,37.789625,-122.400811
480,20,True,Market at Sansome,0.4412393162393162,37.789625,-122.400811
481,3,True,Market at Sansome,0.4782763532763533,37.789625,-122.400811
482,1,False,Market at Sansome,0.41758552445575337,37.789625,-122.400811
483,16,True,Market at Sansome,0.44052706552706555,37.789625,-122.400811
484,13,False,Market at Sansome,0.51302633431911,37.789625,-122.400811
485,20,False,Market at Sansome,0.4635284139100932,37.789625,-122.400811
486,0,False,Market at Sansome,0.41702007350862297,37.789625,-122.400811
487,23,True,Market at Sansome,0.4334045584045584,37.789625,-122.400811
488,14,False,Market at Sansome,0.5283762850302776,37.789625,-122.400811
489,1,True,Market at Sansome,0.4814814814814815,37.789625,-122.400811
490,3,False,Market at Sansome,0.41659598529827535,37.789625,-122.400811
491,12,False,Market at Sansome,0.5354175468243911,37.789625,-122.400811
492,12,True,Market at Sansome,0.46723646723646717,37.789625,-122.400811
493,15,True,Market at Sansome,0.44120819848975196,37.789625,-122.400811
494,13,True,Market at Sansome,0.4606256742179073,37.789625,-122.400811
495,15,False,Market at Sansome,0.5304886635685115,37.789625,-122.400811
496,8,True,Market at Sansome,0.4850427350427353,37.789625,-122.400811
497,2,False,Market at Sansome,0.4168787107718405,37.789625,-122.400811
498,18,True,Beale at Market,0.36892712550607276,37.792251,-122.39708600000002
499,21,False,Beale at Market,0.4335074327038973,37.792251,-122.39708600000002
500,12,True,Beale at Market,0.39321862348178116,37.792251,-122.39708600000002
501,21,True,Beale at Market,0.38765182186234803,37.792251,-122.39708600000002
502,1,True,Beale at Market,0.4134615384615384,37.792251,-122.39708600000002
503,2,False,Beale at Market,0.4190437926878264,37.792251,-122.39708600000002
504,20,False,Beale at Market,0.4238650060265166,37.792251,-122.39708600000002
505,22,True,Beale at Market,0.3866396761133602,37.792251,-122.39708600000002
506,11,False,Beale at Market,0.34471675371635185,37.792251,-122.39708600000002
507,2,True,Beale at Market,0.41134389371486973,37.792251,-122.39708600000002
508,8,False,Beale at Market,0.46007604562737625,37.792251,-122.39708600000002
509,5,True,Beale at Market,0.4084008097165992,37.792251,-122.39708600000002
510,13,False,Beale at Market,0.38523113868320985,37.792251,-122.39708600000002
511,16,False,Beale at Market,0.3970382229337602,37.792251,-122.39708600000002
512,5,False,Beale at Market,0.41864202490960234,37.792251,-122.39708600000002
513,14,False,Beale at Market,0.39743846307784675,37.792251,-122.39708600000002
514,16,True,Beale at Market,0.3517206477732794,37.792251,-122.39708600000002
515,22,False,Beale at Market,0.4379268782643631,37.792251,-122.39708600000002
516,17,True,Beale at Market,0.354251012145749,37.792251,-122.39708600000002
517,6,False,Beale at Market,0.38710325431900355,37.792251,-122.39708600000002
518,0,False,Beale at Market,0.4212535154680594,37.792251,-122.39708600000002
519,8,True,Beale at Market,0.40637651821862336,37.792251,-122.39708600000002
520,1,False,Beale at Market,0.42065086380072314,37.792251,-122.39708600000002
521,19,True,Beale at Market,0.38259109311740896,37.792251,-122.39708600000002
522,15,True,Beale at Market,0.3658661216147164,37.792251,-122.39708600000002
523,10,True,Beale at Market,0.40890688259109303,37.792251,-122.39708600000002
524,15,False,Beale at Market,0.40784470682409446,37.792251,-122.39708600000002
525,0,True,Beale at Market,0.41194331983805677,37.792251,-122.39708600000002
526,3,False,Beale at Market,0.4174367215749296,37.792251,-122.39708600000002
527,20,True,Beale at Market,0.39827935222672056,37.792251,-122.39708600000002
528,6,True,Beale at Market,0.41194331983805654,37.792251,-122.39708600000002
529,17,False,Beale at Market,0.357774206508638,37.792251,-122.39708600000002
530,14,True,Beale at Market,0.38272866632600916,37.792251,-122.39708600000002
531,7,True,Beale at Market,0.40890688259109303,37.792251,-122.39708600000002
532,9,True,Beale at Market,0.4063765182186234,37.792251,-122.39708600000002
533,7,False,Beale at Market,0.387906789875452,37.792251,-122.39708600000002
534,3,True,Beale at Market,0.40890688259109315,37.792251,-122.39708600000002
535,11,True,Beale at Market,0.40131578947368435,37.792251,-122.39708600000002
536,12,False,Beale at Market,0.36441865119071454,37.792251,-122.39708600000002
537,13,True,Beale at Market,0.39856923863055693,37.792251,-122.39708600000002
538,23,True,Beale at Market,0.3830971659919028,37.792251,-122.39708600000002
539,23,False,Beale at Market,0.43591803937324225,37.792251,-122.39708600000002
540,4,False,Beale at Market,0.4206508638007232,37.792251,-122.39708600000002
541,4,True,Beale at Market,0.4104251012145748,37.792251,-122.39708600000002
542,10,False,Beale at Market,0.3145887532519513,37.792251,-122.39708600000002
543,9,False,Beale at Market,0.41604962977786675,37.792251,-122.39708600000002
544,19,False,Beale at Market,0.39333065488147845,37.792251,-122.39708600000002
545,18,False,Beale at Market,0.32623543591803933,37.792251,-122.39708600000002
548,18,True,Howard at 2nd,0.3822176801226366,37.786978000000005,-122.39810800000001
549,1,False,Howard at 2nd,0.3416011292599314,37.786978000000005,-122.39810800000001
550,21,False,Howard at 2nd,0.33105664925672956,37.786978000000005,-122.39810800000001
551,9,False,Howard at 2nd,0.5593356013608166,37.786978000000005,-122.39810800000001
552,14,False,Howard at 2nd,0.6425855513307983,37.786978000000005,-122.39810800000001
553,7,False,Howard at 2nd,0.3376858175974288,37.786978000000005,-122.39810800000001
554,13,False,Howard at 2nd,0.6353812287372422,37.786978000000005,-122.39810800000001
555,15,False,Howard at 2nd,0.6495897538523112,37.786978000000005,-122.39810800000001
556,8,False,Howard at 2nd,0.3898339003402041,37.786978000000005,-122.39810800000001
557,16,True,Howard at 2nd,0.3679100664282065,37.786978000000005,-122.39810800000001
558,6,True,Howard at 2nd,0.37874097007223934,37.786978000000005,-122.39810800000001
559,17,False,Howard at 2nd,0.568903173965448,37.786978000000005,-122.39810800000001
560,12,True,Howard at 2nd,0.3643331630045989,37.786978000000005,-122.39810800000001
561,0,True,Howard at 2nd,0.3782249742002064,37.786978000000005,-122.39810800000001
562,20,True,Howard at 2nd,0.39731682146542835,37.786978000000005,-122.39810800000001
563,3,False,Howard at 2nd,0.33938294010889297,37.786978000000005,-122.39810800000001
564,2,False,Howard at 2nd,0.3405928614640048,37.786978000000005,-122.39810800000001
565,4,True,Howard at 2nd,0.3740970072239422,37.786978000000005,-122.39810800000001
566,22,False,Howard at 2nd,0.33045399758939337,37.786978000000005,-122.39810800000001
567,9,True,Howard at 2nd,0.3653250773993806,37.786978000000005,-122.39810800000001
568,17,True,Howard at 2nd,0.3750638732754215,37.786978000000005,-122.39810800000001
569,6,False,Howard at 2nd,0.3400964242667739,37.786978000000005,-122.39810800000001
570,8,True,Howard at 2nd,0.36893704850361186,37.786978000000005,-122.39810800000001
571,16,False,Howard at 2nd,0.6311787072243346,37.786978000000005,-122.39810800000001
572,1,True,Howard at 2nd,0.3802889576883384,37.786978000000005,-122.39810800000001
573,18,False,Howard at 2nd,0.4192446765769384,37.786978000000005,-122.39810800000001
574,21,True,Howard at 2nd,0.4069828035435122,37.786978000000005,-122.39810800000001
575,3,True,Howard at 2nd,0.37461300309597506,37.786978000000005,-122.39810800000001
576,11,True,Howard at 2nd,0.36126724578436376,37.786978000000005,-122.39810800000001
577,5,False,Howard at 2nd,0.3379713651945957,37.786978000000005,-122.39810800000001
578,4,False,Howard at 2nd,0.3401895543456342,37.786978000000005,-122.39810800000001
579,5,True,Howard at 2nd,0.37512899896800816,37.786978000000005,-122.39810800000001
580,22,True,Howard at 2nd,0.40072954663887456,37.786978000000005,-122.39810800000001
581,13,True,Howard at 2nd,0.3586171310629515,37.786978000000005,-122.39810800000001
582,15,True,Howard at 2nd,0.3544891640866874,37.786978000000005,-122.39810800000001
583,10,True,Howard at 2nd,0.37254901960784315,37.786978000000005,-122.39810800000001
584,19,True,Howard at 2nd,0.39370485036119723,37.786978000000005,-122.39810800000001
585,12,False,Howard at 2nd,0.6369821893135884,37.786978000000005,-122.39810800000001
586,0,False,Howard at 2nd,0.3405928614640048,37.786978000000005,-122.39810800000001
587,20,False,Howard at 2nd,0.3288469264764966,37.786978000000005,-122.39810800000001
588,23,False,Howard at 2nd,0.3314584170349538,37.786978000000005,-122.39810800000001
589,2,True,Howard at 2nd,0.38144867118290776,37.786978000000005,-122.39810800000001
590,11,False,Howard at 2nd,0.6386098834873446,37.786978000000005,-122.39810800000001
591,23,True,Howard at 2nd,0.4028139656070872,37.786978000000005,-122.39810800000001
592,7,True,Howard at 2nd,0.37822497420020634,37.786978000000005,-122.39810800000001
593,19,False,Howard at 2nd,0.3368822820409803,37.786978000000005,-122.39810800000001
594,14,True,Howard at 2nd,0.35964912280701744,37.786978000000005,-122.39810800000001
595,10,False,Howard at 2nd,0.6455873524114469,37.786978000000005,-122.39810800000001
600,2,True,Townsend at 7th,0.550809061488673,37.771058000000004,-122.402717
601,22,True,Townsend at 7th,0.528846153846154,37.771058000000004,-122.402717
602,21,False,Townsend at 7th,0.48422391857506364,37.771058000000004,-122.402717
603,11,False,Townsend at 7th,0.6091603053435115,37.771058000000004,-122.402717
604,3,True,Townsend at 7th,0.55,37.771058000000004,-122.402717
605,10,True,Townsend at 7th,0.5096153846153846,37.771058000000004,-122.402717
606,15,True,Townsend at 7th,0.4893203883495144,37.771058000000004,-122.402717
607,1,False,Townsend at 7th,0.5035623409669211,37.771058000000004,-122.402717
608,7,True,Townsend at 7th,0.5435897435897435,37.771058000000004,-122.402717
609,14,True,Townsend at 7th,0.49449838187702266,37.771058000000004,-122.402717
610,7,False,Townsend at 7th,0.43002544529262077,37.771058000000004,-122.402717
611,23,True,Townsend at 7th,0.5256410256410255,37.771058000000004,-122.402717
612,20,False,Townsend at 7th,0.47837150127226474,37.771058000000004,-122.402717
613,12,False,Townsend at 7th,0.6116603295310522,37.771058000000004,-122.402717
614,11,True,Townsend at 7th,0.5044871794871796,37.771058000000004,-122.402717
615,2,False,Townsend at 7th,0.5063613231552162,37.771058000000004,-122.402717
616,21,True,Townsend at 7th,0.5230769230769231,37.771058000000004,-122.402717
617,0,False,Townsend at 7th,0.5017811704834605,37.771058000000004,-122.402717
618,0,True,Townsend at 7th,0.5455128205128207,37.771058000000004,-122.402717
619,19,True,Townsend at 7th,0.525,37.771058000000004,-122.402717
620,9,True,Townsend at 7th,0.5211538461538463,37.771058000000004,-122.402717
621,19,False,Townsend at 7th,0.4340966921119592,37.771058000000004,-122.402717
622,22,False,Townsend at 7th,0.49363867684478385,37.771058000000004,-122.402717
623,5,False,Townsend at 7th,0.5002544529262086,37.771058000000004,-122.402717
624,4,True,Townsend at 7th,0.5512820512820513,37.771058000000004,-122.402717
625,14,False,Townsend at 7th,0.5799746514575413,37.771058000000004,-122.402717
626,23,False,Townsend at 7th,0.5055979643765903,37.771058000000004,-122.402717
627,20,True,Townsend at 7th,0.5243589743589744,37.771058000000004,-122.402717
628,3,False,Townsend at 7th,0.5053435114503817,37.771058000000004,-122.402717
629,16,False,Townsend at 7th,0.5830164765525981,37.771058000000004,-122.402717
630,6,True,Townsend at 7th,0.5467948717948717,37.771058000000004,-122.402717
631,17,False,Townsend at 7th,0.4893129770992366,37.771058000000004,-122.402717
632,16,True,Townsend at 7th,0.5243589743589744,37.771058000000004,-122.402717
633,13,True,Townsend at 7th,0.49902912621359213,37.771058000000004,-122.402717
634,5,True,Townsend at 7th,0.5544871794871796,37.771058000000004,-122.402717
635,18,True,Townsend at 7th,0.5153846153846153,37.771058000000004,-122.402717
636,12,True,Townsend at 7th,0.48397435897435914,37.771058000000004,-122.402717
637,1,True,Townsend at 7th,0.5480769230769234,37.771058000000004,-122.402717
638,9,False,Townsend at 7th,0.4697084917617238,37.771058000000004,-122.402717
639,18,False,Townsend at 7th,0.4376590330788803,37.771058000000004,-122.402717
640,6,False,Townsend at 7th,0.5007633587786258,37.771058000000004,-122.402717
641,17,True,Townsend at 7th,0.5326923076923076,37.771058000000004,-122.402717
642,10,False,Townsend at 7th,0.5827629911280103,37.771058000000004,-122.402717
643,15,False,Townsend at 7th,0.58149556400507,37.771058000000004,-122.402717
644,13,False,Townsend at 7th,0.5875792141951838,37.771058000000004,-122.402717
645,4,False,Townsend at 7th,0.5027989821882951,37.771058000000004,-122.402717
646,8,False,Townsend at 7th,0.3617237008871991,37.771058000000004,-122.402717
647,8,True,Townsend at 7th,0.5358974358974359,37.771058000000004,-122.402717
651,16,True,San Francisco City Hall,0.4123658661216148,37.77865,-122.41823500000001
652,8,True,San Francisco City Hall,0.45477772100153296,37.77865,-122.41823500000001
653,15,False,San Francisco City Hall,0.3954372623574143,37.77865,-122.41823500000001
654,9,True,San Francisco City Hall,0.4532447623914154,37.77865,-122.41823500000001
655,5,True,San Francisco City Hall,0.45835462442514063,37.77865,-122.41823500000001
656,2,False,San Francisco City Hall,0.44182294817503526,37.77865,-122.41823500000001
657,23,False,San Francisco City Hall,0.44857372438730403,37.77865,-122.41823500000001
658,21,True,San Francisco City Hall,0.44066047471620207,37.77865,-122.41823500000001
659,20,True,San Francisco City Hall,0.43446852425180593,37.77865,-122.41823500000001
660,12,False,San Francisco City Hall,0.3768260956573944,37.77865,-122.41823500000001
661,10,False,San Francisco City Hall,0.38002801681008613,37.77865,-122.41823500000001
662,17,True,San Francisco City Hall,0.4062340316811447,37.77865,-122.41823500000001
663,6,False,San Francisco City Hall,0.4345118521494576,37.77865,-122.41823500000001
664,15,True,San Francisco City Hall,0.40557275541795657,37.77865,-122.41823500000001
665,7,True,San Francisco City Hall,0.45171180378129777,37.77865,-122.41823500000001
666,22,False,San Francisco City Hall,0.4531940538368823,37.77865,-122.41823500000001
667,13,False,San Francisco City Hall,0.3858314988993396,37.77865,-122.41823500000001
668,14,False,San Francisco City Hall,0.3902341404842906,37.77865,-122.41823500000001
669,3,True,San Francisco City Hall,0.4573326520183955,37.77865,-122.41823500000001
670,5,False,San Francisco City Hall,0.4418229481750353,37.77865,-122.41823500000001
671,0,False,San Francisco City Hall,0.4408146803791087,37.77865,-122.41823500000001
672,19,False,San Francisco City Hall,0.4240658899156287,37.77865,-122.41823500000001
673,9,False,San Francisco City Hall,0.3990394236541925,37.77865,-122.41823500000001
674,19,True,San Francisco City Hall,0.4215636177823197,37.77865,-122.41823500000001
675,1,False,San Francisco City Hall,0.44101633393829404,37.77865,-122.41823500000001
676,18,True,San Francisco City Hall,0.4190086867654572,37.77865,-122.41823500000001
677,14,True,San Francisco City Hall,0.4107327141382869,37.77865,-122.41823500000001
678,10,True,San Francisco City Hall,0.4466019417475729,37.77865,-122.41823500000001
679,13,True,San Francisco City Hall,0.4138286893704851,37.77865,-122.41823500000001
680,11,False,San Francisco City Hall,0.3676175170751307,37.77865,-122.41823500000001
681,22,True,San Francisco City Hall,0.4416924664602684,37.77865,-122.41823500000001
682,3,False,San Francisco City Hall,0.4420246017342207,37.77865,-122.41823500000001
683,20,False,San Francisco City Hall,0.4415427882683808,37.77865,-122.41823500000001
684,12,True,San Francisco City Hall,0.4225855901890649,37.77865,-122.41823500000001
685,2,True,San Francisco City Hall,0.4571723426212591,37.77865,-122.41823500000001
686,16,False,San Francisco City Hall,0.39243546127676604,37.77865,-122.41823500000001
687,8,False,San Francisco City Hall,0.4326595957574544,37.77865,-122.41823500000001
688,17,False,San Francisco City Hall,0.37725994375251104,37.77865,-122.41823500000001
689,6,True,San Francisco City Hall,0.45222278998467025,37.77865,-122.41823500000001
690,7,False,San Francisco City Hall,0.4479710727199679,37.77865,-122.41823500000001
691,4,True,San Francisco City Hall,0.4583546244251406,37.77865,-122.41823500000001
692,4,False,San Francisco City Hall,0.44182294817503515,37.77865,-122.41823500000001
693,11,True,San Francisco City Hall,0.4363822176801225,37.77865,-122.41823500000001
694,23,True,San Francisco City Hall,0.4411764705882352,37.77865,-122.41823500000001
695,0,True,San Francisco City Hall,0.45784363822176805,37.77865,-122.41823500000001
696,18,False,San Francisco City Hall,0.39172358376858185,37.77865,-122.41823500000001
697,21,False,San Francisco City Hall,0.44917637605464045,37.77865,-122.41823500000001
698,1,True,San Francisco City Hall,0.4588656106285131,37.77865,-122.41823500000001
699,6,True,Embarcadero at Sansome,0.48525641025641025,37.80477,-122.40323400000001
700,17,False,Embarcadero at Sansome,0.4908396946564885,37.80477,-122.40323400000001
701,13,False,Embarcadero at Sansome,0.5564005069708492,37.80477,-122.40323400000001
702,14,True,Embarcadero at Sansome,0.6200647249190938,37.80477,-122.40323400000001
703,7,False,Embarcadero at Sansome,0.38371501272264624,37.80477,-122.40323400000001
704,15,True,Embarcadero at Sansome,0.6155339805825243,37.80477,-122.40323400000001
705,9,False,Embarcadero at Sansome,0.45373891001267425,37.80477,-122.40323400000001
706,0,False,Embarcadero at Sansome,0.46106870229007624,37.80477,-122.40323400000001
707,3,True,Embarcadero at Sansome,0.48461538461538456,37.80477,-122.40323400000001
708,18,True,Embarcadero at Sansome,0.5128205128205129,37.80477,-122.40323400000001
709,11,True,Embarcadero at Sansome,0.5346153846153846,37.80477,-122.40323400000001
710,21,False,Embarcadero at Sansome,0.46361323155216283,37.80477,-122.40323400000001
711,11,False,Embarcadero at Sansome,0.5661577608142496,37.80477,-122.40323400000001
712,8,False,Embarcadero at Sansome,0.23168567807351081,37.80477,-122.40323400000001
713,4,False,Embarcadero at Sansome,0.46463104325699756,37.80477,-122.40323400000001
714,16,False,Embarcadero at Sansome,0.5741444866920153,37.80477,-122.40323400000001
715,7,True,Embarcadero at Sansome,0.4782051282051282,37.80477,-122.40323400000001
716,9,True,Embarcadero at Sansome,0.4884615384615385,37.80477,-122.40323400000001
717,6,False,Embarcadero at Sansome,0.49211195928753193,37.80477,-122.40323400000001
718,17,True,Embarcadero at Sansome,0.5455128205128206,37.80477,-122.40323400000001
719,19,False,Embarcadero at Sansome,0.39465648854961827,37.80477,-122.40323400000001
720,18,False,Embarcadero at Sansome,0.4030534351145037,37.80477,-122.40323400000001
721,2,False,Embarcadero at Sansome,0.46259541984732816,37.80477,-122.40323400000001
722,5,True,Embarcadero at Sansome,0.48653846153846153,37.80477,-122.40323400000001
723,13,True,Embarcadero at Sansome,0.55210355987055,37.80477,-122.40323400000001
724,23,False,Embarcadero at Sansome,0.4819338422391858,37.80477,-122.40323400000001
725,8,True,Embarcadero at Sansome,0.4596153846153844,37.80477,-122.40323400000001
726,4,True,Embarcadero at Sansome,0.48653846153846153,37.80477,-122.40323400000001
727,19,True,Embarcadero at Sansome,0.5121794871794872,37.80477,-122.40323400000001
728,15,False,Embarcadero at Sansome,0.625855513307985,37.80477,-122.40323400000001
729,0,True,Embarcadero at Sansome,0.4910256410256411,37.80477,-122.40323400000001
730,12,False,Embarcadero at Sansome,0.5386565272496833,37.80477,-122.40323400000001
731,2,True,Embarcadero at Sansome,0.487378640776699,37.80477,-122.40323400000001
732,12,True,Embarcadero at Sansome,0.48910256410256403,37.80477,-122.40323400000001
733,14,False,Embarcadero at Sansome,0.6055766793409376,37.80477,-122.40323400000001
734,22,False,Embarcadero at Sansome,0.47709923664122145,37.80477,-122.40323400000001
735,1,False,Embarcadero at Sansome,0.46183206106870234,37.80477,-122.40323400000001
736,16,True,Embarcadero at Sansome,0.5634615384615385,37.80477,-122.40323400000001
737,10,False,Embarcadero at Sansome,0.5520912547528516,37.80477,-122.40323400000001
738,10,True,Embarcadero at Sansome,0.532051282051282,37.80477,-122.40323400000001
739,21,True,Embarcadero at Sansome,0.49166666666666675,37.80477,-122.40323400000001
740,1,True,Embarcadero at Sansome,0.48461538461538456,37.80477,-122.40323400000001
741,3,False,Embarcadero at Sansome,0.4638676844783717,37.80477,-122.40323400000001
742,22,True,Embarcadero at Sansome,0.47884615384615387,37.80477,-122.40323400000001
743,20,False,Embarcadero at Sansome,0.44096692111959285,37.80477,-122.40323400000001
744,5,False,Embarcadero at Sansome,0.4643765903307889,37.80477,-122.40323400000001
745,20,True,Embarcadero at Sansome,0.5076923076923077,37.80477,-122.40323400000001
746,23,True,Embarcadero at Sansome,0.467948717948718,37.80477,-122.40323400000001
747,11,False,Harry Bridges Plaza (Ferry Building),0.31247925655492864,37.795392,-122.394203
748,23,False,Harry Bridges Plaza (Ferry Building),0.7449385994025888,37.795392,-122.394203
749,3,False,Harry Bridges Plaza (Ferry Building),0.7560570859608361,37.795392,-122.394203
750,20,True,Harry Bridges Plaza (Ferry Building),0.565635451505017,37.795392,-122.394203
751,2,True,Harry Bridges Plaza (Ferry Building),0.5913887716336009,37.795392,-122.394203
752,19,False,Harry Bridges Plaza (Ferry Building),0.7696647859276469,37.795392,-122.394203
753,10,False,Harry Bridges Plaza (Ferry Building),0.25888576624235415,37.795392,-122.394203
754,15,False,Harry Bridges Plaza (Ferry Building),0.40304182509505715,37.795392,-122.394203
755,17,False,Harry Bridges Plaza (Ferry Building),0.43113176236309325,37.795392,-122.394203
756,6,True,Harry Bridges Plaza (Ferry Building),0.5869565217391305,37.795392,-122.394203
